date,time_riyadh,theme,content_type,source_id,platform,channel_kind,image_path,public_url,text,hashtags,buffer_status
2026-07-25,20:45,InterContinental Cairo Semiramis by IHG,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJz2GOEc9AWBQRPWWYVRruSq8-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJz2GOEc9AWBQRPWWYVRruSq8.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJz2GOEc9AWBQRPWWYVRruSq8.png,"InterContinental Cairo Semiramis by IHG

زبدة الأماكن تقول: الفطور هنا هو اللي يلفت، خصوصاً الفلافل الطازجة والخبز العربي إذا جتك حارّين مع الطحينة. والإطلالة على النيل والخدمة المرتبة مكررات بكل قوة، بس أحياناً فيه إلحاح على التقييم أو زحمة وقت الذروة قد ما تعجب الكل.

الهدف مو بس تعرف التقييم؛ تعرف وش يمدحون ووش تنتبه له قبل الزيارة.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #cairo #مطاعم,ready
2026-07-25,21:30,InterContinental Cairo Semiramis by IHG,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJz2GOEc9AWBQRPWWYVRruSq8-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJz2GOEc9AWBQRPWWYVRruSq8.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJz2GOEc9AWBQRPWWYVRruSq8.png,"InterContinental Cairo Semiramis by IHG

تقييم الزبدة 9.8/10.
إذا تبي تجربة مضمونة، خذ الفطور أو المشاوي، ومعها جلسة على النيل بتفرق كثير. المكان مناسب لطلعة مرتبة،

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #cairo #مطاعم,ready
2026-07-26,09:45,روما,monthly-destination,monthly-2026-07-06_to_2026-08-04-2026-07-26-prompt,X,prompt,,,"لو القرار محتاج بحث طويل، خذ الزبدة أول. بعدها قرر براحتك.

موضوع اليوم: روما

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-26,12:35,روما,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-rome-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/destination-rome.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/destination-rome.png,"روما في بالك؟

أبرزها: الكولوسيوم، الفاتيكان، باستا إيطالية. أفضل وقت: Apr، May، Sep، Oct

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #روما,ready
2026-07-26,20:45,روما,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-rome-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/destination-rome.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/destination-rome.png,"روما مو مجرد صور.

أبرزها: الكولوسيوم، الفاتيكان، باستا إيطالية.

أفضل وقت: Apr، May، Sep، Oct

زبدة السفر تساعدك تبدأ من السياق، مو من الحيرة.

https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #روما,ready
2026-07-26,21:30,روما,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-rome-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-rome.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-rome.png,"روما

أبرزها: الكولوسيوم، الفاتيكان، باستا إيطالية.
أفضل وقت: Apr، May، Sep، Oct

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #روما,ready
2026-07-27,09:45,مطعم جوري ايليت (على بالي - سينسو - لاسين),monthly-place,monthly-2026-07-06_to_2026-08-04-2026-07-27-prompt,X,prompt,,,"المكان، الوجهة، أو العطر: لا تبدأ من الحيرة. ابدأ من الخلاصة.

موضوع اليوم: مطعم جوري ايليت (على بالي - سينسو - لاسين)

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-27,12:35,مطعم جوري ايليت (على بالي - سينسو - لاسين),monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJY9xjgOhV4xURCoz4rIbIDHY-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJY9xjgOhV4xURCoz4rIbIDHY.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJY9xjgOhV4xURCoz4rIbIDHY.png,"مطعم جوري ايليت (على بالي - سينسو - لاسين)

مطعم خارج دائرة الرياض المعتادة. تقييم الزبدة 9/10، والزبدة تقول: إذا تبي جلسة مع منظر حلو وخدمة مرتبة، المكان يستاهل. خذ الفطور أو الأطباق اللبنانية،

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #bali #مطاعم,ready
2026-07-27,20:45,مطعم جوري ايليت (على بالي - سينسو - لاسين),monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJY9xjgOhV4xURCoz4rIbIDHY-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJY9xjgOhV4xURCoz4rIbIDHY.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJY9xjgOhV4xURCoz4rIbIDHY.png,"مطعم جوري ايليت (على بالي - سينسو - لاسين)

زبدة الأماكن تقول: الإطلالة المرتفعة هنا من أقوى الأسباب اللي تخليك ترجع، ومعها الخدمة الودودة والأجواء الراقية. الفطور والبيتزا والوجبات اللبنانية عليهم مدح واضح، بس بعض الأصناف مثل المعجنات أو الدجاج أحياناً يجي مستواها متفاوت،

الهدف مو بس تعرف التقييم؛ تعرف وش يمدحون ووش تنتبه له قبل الزيارة.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #bali #مطاعم,ready
2026-07-27,21:30,مطعم جوري ايليت (على بالي - سينسو - لاسين),monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJY9xjgOhV4xURCoz4rIbIDHY-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJY9xjgOhV4xURCoz4rIbIDHY.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJY9xjgOhV4xURCoz4rIbIDHY.png,"مطعم جوري ايليت (على بالي - سينسو - لاسين)

تقييم الزبدة 9/10.
إذا تبي جلسة مع منظر حلو وخدمة مرتبة، المكان يستاهل. خذ الفطور أو الأطباق اللبنانية،

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #bali #مطاعم,ready
2026-07-28,09:45,ناركوتيك ديلايت,monthly-perfume,monthly-2026-07-06_to_2026-08-04-2026-07-28-prompt,X,prompt,,,"وش ودك تشوف في الزبدة أكثر: مطاعم خارج السعودية، وجهات جديدة، أو عطور؟

موضوع اليوم: ناركوتيك ديلايت

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-28,12:35,ناركوتيك ديلايت,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-initio-parfums-prives-narcotic-delight-89368-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/perfume-initio-parfums-prives-narcotic-delight-89368.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/perfume-initio-parfums-prives-narcotic-delight-89368.png,"ناركوتيك ديلايت من إنيتيو بارفان بريفيه.

تفوح رائحة حلوة كريمية من الفانيلا مع كرزة ناضجة شبيهة بالمربّى، يظهر وهج كونياك دافئ في القلب وتتخلّلها نفحات دخان التبغ وخشب الأرز.

خذ زبدة العطر قبل التجربة.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #إنيتيو_بارفان_بريفيه,ready
2026-07-28,20:45,ناركوتيك ديلايت,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-initio-parfums-prives-narcotic-delight-89368-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/perfume-initio-parfums-prives-narcotic-delight-89368.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/perfume-initio-parfums-prives-narcotic-delight-89368.png,"ناركوتيك ديلايت من إنيتيو بارفان بريفيه.

زبدة العطور تقول: تفوح رائحة حلوة كريمية من الفانيلا مع كرزة ناضجة شبيهة بالمربّى، يظهر وهج كونياك دافئ في القلب وتتخلّلها نفحات دخان التبغ وخشب الأرز.

بدل وصف تسويقي طويل، خذ الانطباع المختصر وشوف إذا يناسبك.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #إنيتيو_بارفان_بريفيه,ready
2026-07-28,21:30,ناركوتيك ديلايت,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-initio-parfums-prives-narcotic-delight-89368-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/perfume-initio-parfums-prives-narcotic-delight-89368.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/perfume-initio-parfums-prives-narcotic-delight-89368.png,"ناركوتيك ديلايت

تفوح رائحة حلوة كريمية من الفانيلا مع كرزة ناضجة شبيهة بالمربّى، يظهر وهج كونياك دافئ في القلب وتتخلّلها نفحات دخان التبغ وخشب الأرز.

زبدة العطور تختصر لك القرار.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #إنيتيو_بارفان_بريفيه,ready
2026-07-29,09:45,بانكوك,monthly-destination,monthly-2026-07-06_to_2026-08-04-2026-07-29-prompt,X,prompt,,,"كل خيار له مدح وله ملاحظات. الزبدة تحاول تجمع الاثنين بدون ضجيج.

موضوع اليوم: بانكوك

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-29,12:35,بانكوك,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-bangkok-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/destination-bangkok.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/destination-bangkok.png,"بانكوك في بالك؟

أبرزها: القصر الكبير، معبد الفجر، مساج تايلندي. أفضل وقت: Nov، Dec، Jan، Feb

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #بانكوك,ready
2026-07-29,20:45,بانكوك,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-bangkok-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/destination-bangkok.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/destination-bangkok.png,"بانكوك مو مجرد صور.

أبرزها: القصر الكبير، معبد الفجر، مساج تايلندي.

أفضل وقت: Nov، Dec، Jan، Feb

زبدة السفر تساعدك تبدأ من السياق، مو من الحيرة.

https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #بانكوك,ready
2026-07-29,21:30,بانكوك,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-bangkok-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-bangkok.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-bangkok.png,"بانكوك

أبرزها: القصر الكبير، معبد الفجر، مساج تايلندي.
أفضل وقت: Nov، Dec، Jan، Feb

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #بانكوك,ready
2026-07-30,09:45,Rusty Pelican Miami,monthly-place,monthly-2026-07-06_to_2026-08-04-2026-07-30-prompt,X,prompt,,,"إذا عندك رحلة قريبة، لا تخلي أول يوم يضيع في البحث.

موضوع اليوم: Rusty Pelican Miami

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-30,12:35,Rusty Pelican Miami,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJc2PcMM612YgR_kdEdDDuTrQ-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJc2PcMM612YgR_kdEdDDuTrQ.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJc2PcMM612YgR_kdEdDDuTrQ.png,"Rusty Pelican Miami

مطعم خارج دائرة الرياض المعتادة. تقييم الزبدة 9.6/10، والزبدة تقول: إذا بتروح، خذ البحريات أو حلى البودينغ، وحاول تحجز على وقت الغروب. المكان يقدّم تجربة متوازنة بين الأكل والمنظر، لكن بعض المقبلات مو الأقوى عندهم.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #miami #مطاعم,ready
2026-07-30,20:45,Rusty Pelican Miami,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJc2PcMM612YgR_kdEdDDuTrQ-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJc2PcMM612YgR_kdEdDDuTrQ.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJc2PcMM612YgR_kdEdDDuTrQ.png,"Rusty Pelican Miami

زبدة الأماكن تقول: السمك والمأكولات البحرية هنا عليها الكلام، خصوصاً برج البحريات واللوبستر ريزوتو والـسي باس إذا تبغى وجبة مرتبة. الإطلالة وقت الغروب والخدمة الهادية ترفع التجربة كثير، بس بعض المقبلات طلعت عادية عند كم شخص،

الهدف مو بس تعرف التقييم؛ تعرف وش يمدحون ووش تنتبه له قبل الزيارة.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #miami #مطاعم,ready
2026-07-30,21:30,Rusty Pelican Miami,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJc2PcMM612YgR_kdEdDDuTrQ-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJc2PcMM612YgR_kdEdDDuTrQ.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJc2PcMM612YgR_kdEdDDuTrQ.png,"Rusty Pelican Miami

تقييم الزبدة 9.6/10.
إذا بتروح، خذ البحريات أو حلى البودينغ، وحاول تحجز على وقت الغروب. المكان يقدّم تجربة متوازنة بين الأكل والمنظر،

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #miami #مطاعم,ready
2026-07-31,09:45,بوكيت,monthly-destination,monthly-2026-07-06_to_2026-08-04-2026-07-31-prompt,X,prompt,,,"السؤال الصح يوفر عليك وقت كثير: وش يستاهل؟ ووش لا؟

موضوع اليوم: بوكيت

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-31,12:35,بوكيت,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-phuket-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/destination-phuket.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/destination-phuket.png,"بوكيت في بالك؟

أبرزها: جزر في في، خليج فانغ نا، معبد وات شالونج. أفضل وقت: Nov، Dec، Jan، Feb

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #بوكيت,ready
2026-07-31,20:45,بوكيت,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-phuket-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/destination-phuket.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/destination-phuket.png,"بوكيت مو مجرد صور.

أبرزها: جزر في في، خليج فانغ نا، معبد وات شالونج.

أفضل وقت: Nov، Dec، Jan، Feb

زبدة السفر تساعدك تبدأ من السياق، مو من الحيرة.

https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #بوكيت,ready
2026-07-31,21:30,بوكيت,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-phuket-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-phuket.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-phuket.png,"بوكيت

أبرزها: جزر في في، خليج فانغ نا، معبد وات شالونج.
أفضل وقت: Nov، Dec، Jan، Feb

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #بوكيت,ready
2026-08-01,09:45,توبيروز أسترال,monthly-perfume,monthly-2026-07-06_to_2026-08-04-2026-08-01-prompt,X,prompt,,,"العطور والوجهات والأماكن كلها قرارات ذوق. الزبدة تعطيك السياق.

موضوع اليوم: توبيروز أسترال

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-08-01,12:35,توبيروز أسترال,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-maison-crivelli-tub-reuse-astrale-90733-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/perfume-maison-crivelli-tub-reuse-astrale-90733.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/perfume-maison-crivelli-tub-reuse-astrale-90733.png,"توبيروز أسترال من ميزون كريفيللي.

تشم عند الرشة الأولى دفء Cinnamon المتبّل يقرص الحواس، ثم ينفتح قلب كثيف من tuberose وأزهار بيضاء كباقة كريمية،

خذ زبدة العطر قبل التجربة.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #ميزون_كريفيللي,ready
2026-08-01,20:45,توبيروز أسترال,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-maison-crivelli-tub-reuse-astrale-90733-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/perfume-maison-crivelli-tub-reuse-astrale-90733.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/perfume-maison-crivelli-tub-reuse-astrale-90733.png,"توبيروز أسترال من ميزون كريفيللي.

زبدة العطور تقول: تشم عند الرشة الأولى دفء Cinnamon المتبّل يقرص الحواس، ثم ينفتح قلب كثيف من tuberose وأزهار بيضاء كباقة كريمية، وفي القاعدة تتوارى Vanilla وتحتضنها Musk بدفء ناعم.

بدل وصف تسويقي طويل، خذ الانطباع المختصر وشوف إذا يناسبك.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #ميزون_كريفيللي,ready
2026-08-01,21:30,توبيروز أسترال,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-maison-crivelli-tub-reuse-astrale-90733-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/perfume-maison-crivelli-tub-reuse-astrale-90733.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/perfume-maison-crivelli-tub-reuse-astrale-90733.png,"توبيروز أسترال

تشم عند الرشة الأولى دفء Cinnamon المتبّل يقرص الحواس، ثم ينفتح قلب كثيف من tuberose وأزهار بيضاء كباقة كريمية،

زبدة العطور تختصر لك القرار.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #ميزون_كريفيللي,ready
2026-08-02,09:45,Pelicana Chicken Atlanta,monthly-place,monthly-2026-07-06_to_2026-08-04-2026-08-02-prompt,X,prompt,,,"أحياناً أفضل توصية هي اللي تقول لك وش تنتبه منه قبل ما تتحمس.

موضوع اليوم: Pelicana Chicken Atlanta

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-08-02,12:35,Pelicana Chicken Atlanta,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJ-7n8wJ0F9YgRTJpNQS1gDnM-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJ-7n8wJ0F9YgRTJpNQS1gDnM.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJ-7n8wJ0F9YgRTJpNQS1gDnM.png,"Pelicana Chicken Atlanta

مطعم خارج دائرة الرياض المعتادة. تقييم الزبدة 9.9/10، والزبدة تقول: إذا ودك بشي مضمون، خذ أجنحة العسل والثوم أو العسل والصويا، ومعها الرامن أو كرات الجبن. المكان حلو للتجربة الأولى أو الرجعة،

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #atlanta #مطاعم,ready
2026-08-02,20:45,Pelicana Chicken Atlanta,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJ-7n8wJ0F9YgRTJpNQS1gDnM-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJ-7n8wJ0F9YgRTJpNQS1gDnM.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJ-7n8wJ0F9YgRTJpNQS1gDnM.png,"Pelicana Chicken Atlanta

زبدة الأماكن تقول: الدجاج الكوري المقلي هنا هو نجم المكان، والقرمشة مع العصارة والنكهات مثل العسل والصويا والثوم متكررة في أكثر من تقييم. الخدمة عليها مدح قوي، لكن الجو أحياناً يكون متحرك والزحمة تظهر وقت العشاء،

الهدف مو بس تعرف التقييم؛ تعرف وش يمدحون ووش تنتبه له قبل الزيارة.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #atlanta #مطاعم,ready
2026-08-02,21:30,Pelicana Chicken Atlanta,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJ-7n8wJ0F9YgRTJpNQS1gDnM-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJ-7n8wJ0F9YgRTJpNQS1gDnM.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJ-7n8wJ0F9YgRTJpNQS1gDnM.png,"Pelicana Chicken Atlanta

تقييم الزبدة 9.9/10.
إذا ودك بشي مضمون، خذ أجنحة العسل والثوم أو العسل والصويا، ومعها الرامن أو كرات الجبن. المكان حلو للتجربة الأولى أو الرجعة،

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #atlanta #مطاعم,ready
2026-08-03,09:45,Hanoi Corner Restaurant,monthly-place,monthly-2026-07-06_to_2026-08-04-2026-08-03-prompt,X,prompt,,,"قبل ما تحفظ مكان أو تحجز رحلة أو تشتري عطر، خذ الزبدة.

موضوع اليوم: Hanoi Corner Restaurant

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-08-03,12:35,Hanoi Corner Restaurant,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJlR80_dG9NTERorHk3_x6wTQ-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJlR80_dG9NTERorHk3_x6wTQ.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJlR80_dG9NTERorHk3_x6wTQ.png,"Hanoi Corner Restaurant

مطعم خارج دائرة الرياض المعتادة. تقييم الزبدة 9.9/10، والزبدة تقول: إذا بتروح، خذ الفو ولفائف الروبيان، ومعها طبق دجاج مشوي إذا ودك بخيار آمن ولذيذ. المكان ممتاز لزيارة مريحة، بس بعض الأطباق مو بنفس قوة أفضل أطباقهم.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #hanoi #مطاعم,ready
2026-08-03,20:45,Hanoi Corner Restaurant,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJlR80_dG9NTERorHk3_x6wTQ-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJlR80_dG9NTERorHk3_x6wTQ.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJlR80_dG9NTERorHk3_x6wTQ.png,"Hanoi Corner Restaurant

زبدة الأماكن تقول: الشي اللي يخلّي المكان يستاهل التجربة هو الفو واللفائف الطازجة؛ النكهة واضحة والخدمة تعطيك شرح وتوجيه بدل الارتباك. فيه ملاحظة بسيطة إن بعض الأطباق طعمها قد يطلع متفاوت، لكن أغلب الناس طلعوا راضين،

الهدف مو بس تعرف التقييم؛ تعرف وش يمدحون ووش تنتبه له قبل الزيارة.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #hanoi #مطاعم,ready
2026-08-03,21:30,Hanoi Corner Restaurant,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJlR80_dG9NTERorHk3_x6wTQ-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJlR80_dG9NTERorHk3_x6wTQ.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJlR80_dG9NTERorHk3_x6wTQ.png,"Hanoi Corner Restaurant

تقييم الزبدة 9.9/10.
إذا بتروح، خذ الفو ولفائف الروبيان، ومعها طبق دجاج مشوي إذا ودك بخيار آمن ولذيذ. المكان ممتاز لزيارة مريحة،

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #hanoi #مطاعم,ready
2026-08-04,09:45,تيليا,monthly-perfume,monthly-2026-07-06_to_2026-08-04-2026-08-04-prompt,X,prompt,,,"وش أكثر مدينة تبغون نكثر منها في المحتوى القادم؟

موضوع اليوم: تيليا

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
